demo_id,value,nyu_snapshot_id,max_impressions,min_impressions
17,,4816441,20,0
18,,4816441,220,0
15,,4816441,180,0
6,,4816441,50,0
16,,4816441,40,0
13,,4816441,60,0
4,,4816441,10,0
9,,4057298,10,0
1,,4057298,300,0
3,,4057298,260,0
17,,4057298,10,0
18,,4057298,260,0
15,,4057298,120,0
12,,4864509,550,0
14,,4864509,420,0
2,,4864509,10,0
1,,5015382,20,0
3,,5015382,20,0
17,,5015382,10,0
20,,4683176,110,0
21,,4683176,40,0
19,,4683176,10,0
7,,4853344,170,0
9,,4853344,150,0
5,,4853344,10,0
12,,3130069,60,0
14,,3130069,40,0
20,,3130069,20,0
21,,3130069,50,0
7,,3130069,30,0
9,,3130069,90,0
1,,3130069,40,0
3,,3130069,150,0
18,,3130069,50,0
15,,3130069,410,0
12,,2552558,80,0
14,,2552558,50,0
20,,2552558,110,0
21,,2552558,80,0
7,,2552558,130,0
9,,2552558,60,0
1,,2552558,170,0
3,,2552558,50,0
18,,2552558,140,0
15,,2552558,60,0
1,,4810057,160,0
3,,4810057,30,0
17,,4810057,10,0
7,,4747057,250,0
9,,4747057,50,0
5,,4747057,10,0
7,,4795129,140,0
9,,4795129,80,0
5,,4795129,10,0
18,,4793034,60,0
15,,4793034,100,0
6,,4793034,10,0
1,,4690765,120,0
3,,4690765,130,0
17,,4690765,10,0
16,,4622118,850,170
13,,4622118,250,50
4,,4622118,100,20
1,,4780920,2050,410
3,,4780920,2800,560
17,,4780920,100,20
12,,4701521,420,0
14,,4701521,100,0
2,,4701521,10,0
20,,4701521,310,0
21,,4701521,120,0
19,,4701521,10,0
12,,4790031,160,0
14,,4790031,30,0
2,,4790031,10,0
18,,4578197,1600,800
15,,4578197,1800,900
6,,4578197,100,50
7,,4653821,90,0
9,,4653821,30,0
5,,4653821,10,0
12,,4567896,300,60
14,,4567896,550,110
2,,4567896,50,10
20,,4567896,400,80
21,,4567896,800,160
19,,4567896,50,10
7,,4567896,300,60
9,,4567896,700,140
5,,4567896,50,10
1,,4823251,80,0
3,,4823251,100,0
17,,4823251,10,0
20,,4696331,150,0
21,,4696331,90,0
19,,4696331,10,0
20,,4777763,90,0
21,,4777763,220,0
19,,4777763,30,0
18,,4842713,1150,230
15,,4842713,700,140
6,,4842713,50,10
20,,2817179,210,0
21,,2817179,120,0
7,,2817179,180,0
9,,2817179,90,0
1,,2817179,160,0
3,,2817179,90,0
18,,2817179,60,0
15,,2817179,40,0
1,,4746440,80,0
3,,4746440,90,0
17,,4746440,10,0
1,,4632281,20,0
3,,4632281,30,0
17,,4632281,10,0
20,,4603392,140,0
21,,4603392,140,0
19,,4603392,10,0
16,,4792262,39500,7900
13,,4792262,9000,1800
4,,4792262,500,100
5,,4880678,250,0
12,,4853139,150,0
14,,4853139,70,0
2,,4853139,10,0
12,,4857176,260,0
14,,4857176,120,0
2,,4857176,10,0
1,,4713862,80,0
3,,4713862,80,0
17,,4713862,10,0
18,,4713862,190,0
15,,4713862,140,0
6,,4713862,10,0
18,,4907494,300,0
15,,4907494,230,0
6,,4907494,10,0
16,,4907494,100,0
13,,4907494,70,0
4,,4907494,20,0
18,,4612674,170,0
15,,4612674,220,0
6,,4612674,10,0
12,,4645752,510,0
14,,4645752,160,0
2,,4645752,20,0
12,,4465716,1100,550
14,,4465716,1500,750
20,,4465716,1100,550
21,,4465716,2500,1250
7,,4465716,400,200
9,,4465716,2200,1100
3,,4465716,700,350
16,,4777918,5900,2950
13,,4777918,3100,1550
4,,4777918,100,50
12,,3883464,5500,1100
14,,3883464,7000,1400
20,,3883464,4500,900
21,,3883464,10000,2000
7,,3883464,2500,500
9,,3883464,8000,1600
1,,3883464,1000,200
3,,3883464,4500,900
18,,3883464,500,100
15,,3883464,2000,400
16,,3883464,500,100
13,,3883464,1000,200
20,,4903471,160,0
21,,4903471,150,0
19,,4903471,10,0
12,,2439633,50,0
14,,2439633,30,0
20,,2439633,80,0
21,,2439633,40,0
7,,2439633,100,0
9,,2439633,60,0
1,,2439633,130,0
3,,2439633,100,0
18,,2439633,240,0
15,,2439633,130,0
12,,4857807,120,0
14,,4857807,30,0
2,,4857807,30,0
12,,4732571,3200,640
14,,4732571,1700,340
2,,4732571,50,10
12,,4449926,30,0
14,,4449926,30,0
20,,4449926,70,0
21,,4449926,100,0
7,,4449926,90,0
9,,4449926,150,0
1,,4449926,70,0
3,,4449926,180,0
18,,4449926,40,0
15,,4449926,120,0
13,,4449926,50,0
18,,4611560,40,0
15,,4611560,180,0
6,,4611560,10,0
12,,4863068,230,0
14,,4863068,200,0
2,,4863068,20,0
7,,4913675,250,0
9,,4913675,240,0
5,,4913675,10,0
1,,4629857,30,0
3,,4629857,50,0
17,,4629857,10,0
12,,4684683,5800,2900
14,,4684683,4000,2000
2,,4684683,100,50
1,,4758095,60,0
3,,4758095,160,0
17,,4758095,30,0
18,,4668098,480,0
15,,4668098,40,0
6,,4668098,10,0
16,,4668098,370,0
13,,4668098,20,0
4,,4668098,40,0
20,,3788067,720,0
21,,3788067,270,0
12,,4705285,180,0
14,,4705285,120,0
2,,4705285,30,0
1,,4696203,30,0
3,,4696203,180,0
17,,4696203,10,0
12,,4709446,40,0
14,,4709446,40,0
2,,4709446,10,0
16,,4784042,40,0
13,,4784042,190,0
4,,4784042,90,0
12,,2843217,250,0
14,,2843217,120,0
20,,2843217,370,0
7,,2843217,250,0
12,,4678316,250,0
14,,4678316,140,0
2,,4678316,10,0
7,,4678316,60,0
9,,4678316,80,0
5,,4678316,10,0
20,,2977288,50,10
21,,2977288,100,20
7,,2977288,300,60
9,,2977288,250,50
1,,2977288,450,90
3,,2977288,400,80
18,,2977288,900,180
15,,2977288,800,160
16,,2977288,800,160
13,,2977288,600,120
12,,4750031,2500,500
14,,4750031,1100,220
2,,4750031,50,10
7,,4682110,650,130
9,,4682110,250,50
5,,4682110,50,10
18,,4862022,90,0
15,,4862022,330,0
6,,4862022,40,0
12,,4271674,500,100
14,,4271674,500,100
20,,4271674,1000,200
21,,4271674,500,100
7,,4271674,2500,500
9,,4271674,1500,300
1,,4271674,5000,1000
3,,4271674,4500,900
18,,4271674,7500,1500
15,,4271674,9000,1800
16,,4271674,8500,1700
